,chapter_path,frame,time,track_metadata,track_id,xmin,ymin,xmax,ymax,confidence,class
99123,AXA_2023-0221904/LGX050096.mp4,623,02:04:60,AXA_2023-0221904/LGX050096.mp4/1,523,0.0,369.257568359375,417.8511657714844,542.3715209960938,0.4396371841430664,elasmobranch
99124,AXA_2023-0221904/LGX050096.mp4,630,02:06:00,AXA_2023-0221904/LGX050096.mp4/1,523,28.020309448242188,406.959228515625,339.0697631835937,540.178466796875,0.5557910203933716,elasmobranch
99125,AXA_2023-0221904/LGX050096.mp4,631,02:06:20,AXA_2023-0221904/LGX050096.mp4/1,523,0.0,424.5621337890625,223.12696838378903,550.8658447265625,0.4310182332992553,elasmobranch
99126,AXA_2023-0221904/LGX050096.mp4,640,02:08:00,AXA_2023-0221904/LGX050096.mp4/1,523,1171.3125,365.3555603027344,1427.572509765625,460.6773376464844,0.4978979229927063,elasmobranch
99127,AXA_2023-0221904/LGX050096.mp4,642,02:08:40,AXA_2023-0221904/LGX050096.mp4/1,523,992.0799560546876,426.0167846679688,1139.2933349609375,484.2281494140625,0.5444967746734619,elasmobranch
99128,AXA_2023-0221904/LGX050096.mp4,661,02:12:20,AXA_2023-0221904/LGX050096.mp4/1,523,0.5158309936523438,361.6583251953125,150.21841430664062,436.3425598144531,0.4526920020580292,elasmobranch
99129,AXA_2023-0221904/LGX050096.mp4,676,02:15:20,AXA_2023-0221904/LGX050096.mp4/1,523,1718.9344482421875,67.19605255126953,1919.0496826171875,209.3092041015625,0.4015642404556274,elasmobranch
99130,AXA_2023-0221904/LGX050096.mp4,677,02:15:40,AXA_2023-0221904/LGX050096.mp4/1,523,1436.087890625,339.295166015625,1919.6939697265625,606.2222900390625,0.560050368309021,elasmobranch
99131,AXA_2023-0221904/LGX050096.mp4,681,02:16:20,AXA_2023-0221904/LGX050096.mp4/1,523,139.9654541015625,218.37350463867188,623.756103515625,430.8518371582031,0.591049075126648,elasmobranch
99132,AXA_2023-0221904/LGX050096.mp4,689,02:17:80,AXA_2023-0221904/LGX050096.mp4/1,523,0.6681060791015625,501.3259582519531,311.3914794921875,628.580810546875,0.6907042264938354,elasmobranch
99133,AXA_2023-0221904/LGX050096.mp4,691,02:18:20,AXA_2023-0221904/LGX050096.mp4/1,523,0.0,438.69049072265625,404.3161010742188,592.1189575195312,0.7454581260681152,elasmobranch
99134,AXA_2023-0221904/LGX050096.mp4,692,02:18:40,AXA_2023-0221904/LGX050096.mp4/1,523,10.1180419921875,327.34930419921875,510.9580078125,477.6631164550781,0.4052956402301788,elasmobranch
99135,AXA_2023-0221904/LGX050096.mp4,707,02:21:40,AXA_2023-0221904/LGX050096.mp4/1,523,264.0142822265625,500.1364135742188,497.6471557617188,586.592529296875,0.5381757616996765,elasmobranch
99136,AXA_2023-0221904/LGX050096.mp4,708,02:21:60,AXA_2023-0221904/LGX050096.mp4/1,523,0.2786865234375,262.83770751953125,203.6019744873047,387.248291015625,0.5921124219894409,elasmobranch
