chapter_path,frame,time,track_metadata,track_id,xmin,ymin,xmax,ymax,confidence,class
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2862,09:32:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,513.33740234375,112.82279205322266,798.757080078125,298.2925720214844,0.8384897708892822,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2862,09:32:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1418.9837646484375,272.6920166015625,1919.228515625,815.1190185546875,0.7223171591758728,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2863,09:32:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,481.6121520996094,124.20783233642578,787.4082641601562,307.865966796875,0.8234372735023499,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2863,09:32:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1450.7802734375,375.4354553222656,1845.9671630859373,798.1653442382812,0.6201717257499695,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2864,09:32:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,451.0571594238281,142.04031372070312,772.475341796875,317.50408935546875,0.8181219100952148,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2864,09:32:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1455.495849609375,370.65277099609375,1841.7242431640625,766.9749755859375,0.8383239507675171,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2864,09:32:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,812.0244750976562,108.74639892578124,947.6651611328124,203.4970245361328,0.7325693368911743,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2865,09:33:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,422.4108581542969,167.0545654296875,757.4154663085938,334.9186096191406,0.8208499550819397,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2865,09:33:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1563.4609375,384.63616943359375,1886.3935546875,747.3648681640625,0.4343141615390777,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2865,09:33:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,813.8045654296875,106.63065338134766,974.4381713867188,212.430404663086,0.7686732411384583,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2866,09:33:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,382.7408447265625,174.36883544921875,710.22314453125,346.97821044921875,0.8259502649307251,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2866,09:33:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1606.131591796875,375.59716796875,1911.7001953125,677.254638671875,0.7631747722625732,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2866,09:33:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,825.6525268554688,93.87606048583984,997.3021850585938,208.9057159423828,0.7638732194900513,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2867,09:33:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,340.5489196777344,185.41323852539065,654.27978515625,357.0677795410156,0.8113159537315369,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2867,09:33:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1654.18408203125,382.3558044433594,1920.0,640.5643310546875,0.3793186247348785,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2867,09:33:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,842.6610107421875,73.86505126953125,1035.86572265625,207.48358154296875,0.7833050489425659,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2868,09:33:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,304.4396667480469,203.60284423828125,606.6868286132812,366.4808654785156,0.8156456351280212,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2868,09:33:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,856.4019775390625,66.25898742675781,1050.990966796875,200.6884307861328,0.7709402441978455,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2869,09:33:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,276.1682434082031,212.52261352539065,580.1343383789062,372.4185180664063,0.8359665274620056,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2869,09:33:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,865.7965698242188,55.7805290222168,1075.6043701171875,198.1734771728516,0.7860283851623535,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2870,09:34:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,248.86373901367188,224.3092498779297,548.2910766601562,379.9440002441406,0.8263720870018005,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2870,09:34:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,872.2588500976562,52.37102127075195,1094.2828369140625,192.44012451171875,0.8173965215682983,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2871,09:34:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,220.5986175537109,233.7892608642578,483.2091369628906,389.9303588867188,0.824667751789093,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2871,09:34:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,881.2288208007812,42.05392456054688,1117.3497314453125,185.602279663086,0.8117445707321167,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2872,09:34:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,186.07554626464844,248.3666229248047,410.7293701171875,400.0859375,0.8242238759994507,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2872,09:34:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,882.0408935546875,30.627336502075195,1138.7613525390625,181.39328002929688,0.8278211951255798,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2873,09:34:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,148.8812255859375,270.5746765136719,365.4819641113281,410.5753173828125,0.8053582310676575,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2873,09:34:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,902.0076904296876,16.86269187927246,1157.624755859375,170.74295043945312,0.8084855079650879,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2874,09:34:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,118.1387176513672,281.5157470703125,353.32305908203125,423.0405883789063,0.8424594402313232,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2874,09:34:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,923.0850219726562,5.178433418273926,1168.8546142578125,157.3041229248047,0.8179047703742981,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2875,09:35:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,86.41958618164062,295.40887451171875,335.81219482421875,437.57421875,0.8240821361541748,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2875,09:35:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,934.5028076171876,0.0,1181.6058349609375,135.58033752441406,0.7905715107917786,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2875,09:35:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1465.0765380859375,220.6356964111328,1920.0,621.510009765625,0.4819061160087585,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2876,09:35:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,57.2842903137207,319.56939697265625,310.3127136230469,450.5030517578125,0.8081958293914795,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2876,09:35:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,955.1195068359376,0.0,1188.7608642578125,111.8837432861328,0.7182074189186096,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2876,09:35:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1354.8828125,244.76882934570312,1920.0,650.7145385742188,0.7995989918708801,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2877,09:35:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,43.39769744873047,331.7454528808594,256.0950622558594,464.499267578125,0.8405246734619141,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2877,09:35:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,982.7081298828124,0.0,1167.113037109375,89.49846649169922,0.5847841501235962,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2877,09:35:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1273.9000244140625,241.30137634277344,1919.2855224609373,680.9371337890625,0.8118806481361389,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2878,09:35:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,18.13945770263672,350.06610107421875,215.87960815429688,477.9959106445313,0.8073890805244446,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2878,09:35:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1172.9781494140625,324.67559814453125,1920.0,750.84375,0.829635500907898,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2879,09:35:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,0.0,369.7568054199219,194.1518402099609,491.9693298339844,0.7546480894088745,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2879,09:35:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1120.9925537109375,351.4886169433594,1920.0,821.33544921875,0.7943858504295349,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2880,09:36:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,0.0,369.0441589355469,187.3095245361328,501.6959533691406,0.6987292170524597,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2880,09:36:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1143.32763671875,395.16796875,1920.0,831.7539672851562,0.805510938167572,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2881,09:36:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,0.0,378.0345458984375,153.51382446289062,503.7984619140625,0.7125170230865479,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2881,09:36:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1193.4625244140625,426.6827697753906,1920.0,885.9727783203125,0.8542159199714661,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2882,09:36:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,0.0,377.8676452636719,103.93864440917967,496.9645690917969,0.5300028324127197,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2882,09:36:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/321,139,1222.48583984375,485.35888671875,1916.7777099609373,909.8053588867188,0.7434748411178589,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2883,09:36:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/319,138,0.0,376.7546997070313,111.5704574584961,484.7325439453125,0.4216087758541107,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2886,09:37:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1131.2596435546875,0.0,1266.617919921875,70.24691772460938,0.4785806834697723,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2887,09:37:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.4342825710773468,387.6773071289063,84.55152893066406,484.2262878417969,0.5075434446334839,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2887,09:37:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1127.8099365234375,0.0,1260.7432861328125,77.72708892822266,0.5803170204162598,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2888,09:37:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.4266596734523773,403.95159912109375,113.61487579345705,491.62347412109375,0.5432375073432922,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2888,09:37:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1120.207275390625,0.0626842305064201,1246.8651123046875,78.59203338623047,0.5581846237182617,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2889,09:37:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,3.739947080612183,410.4503173828125,141.67861938476562,504.1053771972656,0.5500377416610718,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2889,09:37:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1114.9384765625,3.9003865718841553,1233.376953125,82.90032958984375,0.5704584121704102,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2890,09:38:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.9110060334205629,404.0540466308594,149.09127807617188,510.344482421875,0.5195692181587219,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2890,09:38:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1105.3790283203125,3.153295516967773,1214.799072265625,81.32295227050781,0.4341742992401123,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2891,09:38:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.0,406.1839904785156,144.00244140625,513.5133666992188,0.6299425363540649,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2892,09:38:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.0,403.560546875,123.14888763427734,510.1940307617188,0.6391742825508118,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2893,09:38:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,1.4675195217132568,413.299072265625,100.58063507080078,519.9183959960938,0.5493552684783936,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2893,09:38:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1082.03857421875,0.0,1178.7713623046875,94.4681167602539,0.4938677251338959,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2894,09:38:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,2.683528184890747,435.7105102539063,111.8213348388672,533.5211791992188,0.4207331538200378,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2894,09:38:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1077.3648681640625,6.309943675994873,1173.879638671875,105.1621551513672,0.5619376301765442,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2895,09:39:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.0,439.27679443359375,107.75542449951172,542.4747924804688,0.3731783032417297,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2895,09:39:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1063.431396484375,11.287647247314451,1168.5521240234375,105.61736297607422,0.7142823934555054,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2896,09:39:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.0,453.2233581542969,88.74311065673828,546.5389404296875,0.4198693633079529,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2896,09:39:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1051.7001953125,6.563005447387695,1163.74951171875,102.4424057006836,0.4961265027523041,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2897,09:39:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.655924916267395,436.2893676757813,87.14119720458984,560.3560791015625,0.4179681837558746,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2897,09:39:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1051.2396240234375,10.534293174743652,1164.1988525390625,103.48843383789062,0.5428974032402039,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2898,09:39:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,3.8406765460968018,461.3088073730469,87.17172241210938,567.3778076171875,0.3507999181747436,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2898,09:39:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1051.19384765625,10.778127670288086,1157.2371826171875,95.02638244628906,0.5343714356422424,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2899,09:39:80,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,3.502062559127808,472.3865356445313,82.2257080078125,573.7573852539062,0.5463505387306213,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2900,09:40:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.0,479.9202270507813,65.79118347167969,571.8851318359375,0.53128981590271,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2900,09:40:00,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1032.2923583984375,0.0,1134.1275634765625,74.93768310546875,0.4358487725257873,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2901,09:40:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/323,141,0.4171481430530548,464.1307067871094,76.94196319580078,556.8822021484375,0.3078576326370239,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2901,09:40:20,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1037.25341796875,2.734657049179077,1141.2254638671875,79.54984283447266,0.3200118243694305,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2902,09:40:40,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1044.0670166015625,4.93023681640625,1146.1357421875,78.74716186523438,0.3169805109500885,elasmobranch
/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4,2903,09:40:60,/Volumes/Nuevo vol/BRUVS/BRUV Go pro 1station/05:02:22 VILLINGILI/GH030009_C.MP4/322,140,1048.9027099609375,5.129836559295654,1169.2073974609375,96.04326629638672,0.3737347722053528,elasmobranch
